work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category,annual_taxes
2023,Senior,Full-time,Data Engineer,109280,USD,109280,United States,Remote,United States,M,Data Engineering,18266.333290437604
2023,Senior,Full-time,Machine Learning Engineer,221000,USD,221000,United States,In-person,United States,M,Machine Learning and AI,42465.22915758676
2023,Senior,Full-time,Machine Learning Engineer,185000,USD,185000,United States,In-person,United States,M,Machine Learning and AI,40470.81975821132
2023,Senior,Full-time,Data Analyst,84000,USD,84000,Colombia,Remote,Colombia,M,Data Analysis,15497.127114682546
2023,Senior,Full-time,Data Analyst,60000,USD,60000,Colombia,Remote,Colombia,M,Data Analysis,13716.745065992676
2023,Mid-level,Full-time,Analytics Engineer,60000,GBP,73824,United Kingdom,In-person,United Kingdom,M,Leadership and Management,13882.884709303326
2023,Mid-level,Full-time,Analytics Engineer,50000,GBP,61520,United Kingdom,In-person,United Kingdom,M,Leadership and Management,12815.079265891536
2023,Mid-level,Full-time,BI Data Analyst,70000,USD,70000,Egypt,Remote,United States,M,Data Analysis,13304.621685011807
2021,Senior,Freelance,Machine Learning Developer,60000,USD,60000,Nigeria,Remote,Nigeria,M,Machine Learning and AI,12546.200870221257
2023,Senior,Full-time,Research Engineer,281000,USD,281000,United States,In-person,United States,M,Data Science and Research,64050.830615626764
2023,Senior,Full-time,Research Engineer,196000,USD,196000,United States,In-person,United States,M,Data Science and Research,42964.504465794555
2023,Senior,Full-time,Data Engineer,146000,USD,146000,United States,In-person,United States,M,Data Engineering,34074.90462782202
2023,Senior,Full-time,Data Engineer,94000,USD,94000,United States,In-person,United States,M,Data Engineering,17436.899952905544
2023,Entry-level,Full-time,Data Integration Specialist,69500,USD,69500,United States,Remote,United States,M,Data Management and Strategy,12321.39824587372
2023,Entry-level,Full-time,Data Integration Specialist,46400,USD,46400,United States,Remote,United States,M,Data Management and Strategy,8135.675008807965
2023,Senior,Full-time,Data Engineer,185000,USD,185000,United States,Remote,United States,M,Data Engineering,36159.661270620665
2023,Senior,Full-time,Data Engineer,150000,USD,150000,United States,Remote,United States,M,Data Engineering,26143.522369584705
2023,Senior,Full-time,Data Engineer,145000,USD,145000,United States,In-person,United States,M,Data Engineering,26297.7628108611
2023,Senior,Full-time,Data Engineer,115000,USD,115000,United States,In-person,United States,M,Data Engineering,21250.443011597556
2023,Senior,Full-time,Data Engineer,254000,USD,254000,United States,In-person,United States,M,Data Engineering,67160.14908832894
2023,Senior,Full-time,Data Engineer,200000,USD,200000,United States,In-person,United States,M,Data Engineering,40883.77153113072
2023,Senior,Full-time,Applied Scientist,260000,USD,260000,United States,In-person,United States,L,Data Science and Research,51672.856235907595
2023,Senior,Full-time,Applied Scientist,136000,USD,136000,United States,In-person,United States,L,Data Science and Research,25486.707325249736
2023,Senior,Full-time,Data Scientist,281000,USD,281000,Canada,In-person,Canada,M,Data Science and Research,50168.56339207445
2023,Senior,Full-time,Data Scientist,181000,USD,181000,Canada,In-person,Canada,M,Data Science and Research,36203.82205019877
2023,Senior,Full-time,Data Architect,285000,USD,285000,United States,Remote,United States,M,Data Architecture and Modeling,51198.98826801542
2023,Senior,Full-time,Data Architect,210000,USD,210000,United States,Remote,United States,M,Data Architecture and Modeling,35387.823841357174
2023,Entry-level,Full-time,Data Analyst,69525,USD,69525,United States,Remote,United States,M,Data Analysis,11630.931791193163
2023,Entry-level,Full-time,Data Analyst,61800,USD,61800,United States,Remote,United States,M,Data Analysis,14466.532089555452
2023,Senior,Full-time,Data Scientist,192000,USD,192000,United States,In-person,United States,M,Data Science and Research,35858.803914750555
2023,Senior,Full-time,Data Scientist,164000,USD,164000,United States,In-person,United States,M,Data Science and Research,27355.472399214763
2023,Senior,Full-time,ML Engineer,178000,USD,178000,United States,In-person,United States,M,Machine Learning and AI,34413.128445256465
2023,Senior,Full-time,ML Engineer,152000,USD,152000,United States,In-person,United States,M,Machine Learning and AI,32460.394579318163
2023,Senior,Full-time,BI Developer,160000,USD,160000,United States,Remote,Japan,L,BI and Visualization,31966.503921646123
2023,Entry-level,Full-time,Data Scientist,40000,USD,40000,Uzbekistan,Remote,United States,M,Data Science and Research,7094.142706795516
2023,Senior,Full-time,Data Analyst,125000,USD,125000,United States,In-person,United States,M,Data Analysis,24773.898842948085
2023,Senior,Full-time,Data Analyst,95000,USD,95000,United States,In-person,United States,M,Data Analysis,17882.969874021677
2023,Senior,Full-time,Data Visualization Analyst,130000,USD,130000,United States,In-person,United States,M,BI and Visualization,28671.785985633698
2023,Senior,Full-time,Data Visualization Analyst,110000,USD,110000,United States,In-person,United States,M,BI and Visualization,25216.771458827083
2023,Senior,Full-time,Data Scientist,45000,EUR,48585,Spain,In-person,Spain,M,Data Science and Research,9955.297128218712
2023,Senior,Full-time,Data Scientist,36000,EUR,38868,Spain,In-person,Spain,M,Data Science and Research,6330.1250602204855
2023,Senior,Full-time,Data Engineer,145000,USD,145000,United States,In-person,United States,M,Data Engineering,28398.170151768874
2023,Senior,Full-time,Data Engineer,120000,USD,120000,United States,In-person,United States,M,Data Engineering,24221.89010958409
2023,Senior,Full-time,Machine Learning Engineer,283200,USD,283200,United States,In-person,United States,M,Machine Learning and AI,53561.93141076827
2023,Senior,Full-time,Machine Learning Engineer,188800,USD,188800,United States,In-person,United States,M,Machine Learning and AI,35865.95884534114
2023,Senior,Full-time,Research Engineer,225000,USD,225000,France,In-person,France,M,Data Science and Research,46736.20224949735
2023,Senior,Full-time,Research Engineer,168000,USD,168000,France,In-person,France,M,Data Science and Research,35578.55359651119
2023,Senior,Full-time,Data Scientist,140000,USD,140000,United States,In-person,United States,M,Data Science and Research,31244.191157917285
2023,Senior,Full-time,Data Scientist,105000,USD,105000,United States,In-person,United States,M,Data Science and Research,19430.214174101973
2023,Entry-level,Full-time,Data Scientist,130001,USD,130001,United States,Remote,United States,M,Data Science and Research,25367.192280240848
2023,Entry-level,Full-time,Data Scientist,71907,USD,71907,United States,Remote,United States,M,Data Science and Research,14192.91259196596
2023,Senior,Full-time,Analytics Engineer,144000,USD,144000,Canada,Remote,Canada,M,Leadership and Management,29568.259548863865
2023,Senior,Full-time,Analytics Engineer,80000,USD,80000,Canada,Remote,Canada,M,Leadership and Management,16841.560837923487
2023,Senior,Full-time,Data Architect,205000,USD,205000,United States,Remote,United States,M,Data Architecture and Modeling,41459.701873186226
2023,Senior,Full-time,Data Architect,150000,USD,150000,United States,Remote,United States,M,Data Architecture and Modeling,28400.161141217744
2023,Senior,Full-time,Data Analyst,189400,USD,189400,United Kingdom,In-person,United Kingdom,M,Data Analysis,41064.93127882072
2023,Senior,Full-time,Data Analyst,131685,USD,131685,United Kingdom,In-person,United Kingdom,M,Data Analysis,29099.412051668132
2023,Executive,Full-time,Head of Data,204500,USD,204500,United States,In-person,United States,M,Leadership and Management,47505.23114047376
2023,Executive,Full-time,Head of Data,142200,USD,142200,United States,In-person,United States,M,Leadership and Management,31090.152156926095
2023,Senior,Full-time,Data Scientist,150000,USD,150000,United States,Remote,United States,M,Data Science and Research,23186.270261215566
2023,Senior,Full-time,Data Scientist,130000,USD,130000,United States,Remote,United States,M,Data Science and Research,24080.615035207327
2023,Mid-level,Full-time,Data Engineer,120000,USD,120000,United States,In-person,United States,M,Data Engineering,24113.589790068057
2023,Mid-level,Full-time,Data Engineer,120000,USD,120000,United States,In-person,United States,M,Data Engineering,24445.660634969412
2023,Senior,Full-time,Data Analyst,172000,USD,172000,United Kingdom,Remote,United Kingdom,M,Data Analysis,29907.98879613557
2023,Senior,Full-time,Data Analyst,110000,USD,110000,United Kingdom,Remote,United Kingdom,M,Data Analysis,20445.8686684464
2023,Senior,Full-time,Applied Scientist,260000,USD,260000,United States,In-person,United States,L,Data Science and Research,51068.222738875
2023,Senior,Full-time,Applied Scientist,136000,USD,136000,United States,In-person,United States,L,Data Science and Research,28570.484812182207
2023,Senior,Full-time,Data Analyst,110000,USD,110000,United States,Remote,United States,M,Data Analysis,20622.129810224116
2023,Senior,Full-time,Data Analyst,90000,USD,90000,United States,Remote,United States,M,Data Analysis,17949.09216015007
2023,Entry-level,Full-time,BI Data Analyst,60000,USD,60000,Argentina,Remote,United States,M,Data Analysis,11141.401004592864
2023,Entry-level,Full-time,Data Scientist,105000,CAD,77791,Canada,Hybrid,Canada,L,Data Science and Research,16317.19312655524
2022,Mid-level,Full-time,Data Scientist,45000,GBP,55410,France,Remote,United Kingdom,M,Data Science and Research,10988.533534250302
2023,Senior,Full-time,Product Data Analyst,57000,USD,57000,Georgia,Remote,Russian Federation,L,Data Analysis,13422.120020749844
2023,Mid-level,Full-time,Autonomous Vehicle Technician,120000,USD,120000,United Kingdom,Hybrid,United Kingdom,M,Machine Learning and AI,22935.852153669464
2023,Senior,Full-time,Data Modeler,168400,USD,168400,United States,In-person,United States,M,Data Architecture and Modeling,30035.57977490961
2023,Senior,Full-time,Data Modeler,90700,USD,90700,United States,In-person,United States,M,Data Architecture and Modeling,17209.946498637026
2023,Senior,Full-time,Data Analyst,150000,USD,150000,United States,Remote,United States,M,Data Analysis,28661.928764332773
2023,Senior,Full-time,Data Analyst,95000,USD,95000,United States,Remote,United States,M,Data Analysis,22591.026834497417
2023,Senior,Full-time,Data Engineer,161000,USD,161000,United States,In-person,United States,M,Data Engineering,36506.35529678865
2023,Senior,Full-time,Data Engineer,85000,USD,85000,United States,In-person,United States,M,Data Engineering,17516.740082953533
2023,Senior,Full-time,Research Engineer,240000,USD,240000,United States,Remote,United States,M,Data Science and Research,47458.18114758761
2023,Senior,Full-time,Research Engineer,157250,USD,157250,United States,Remote,United States,M,Data Science and Research,24494.844629316427
2023,Senior,Full-time,Applied Scientist,260000,USD,260000,United States,In-person,United States,L,Data Science and Research,48016.901345313694
2023,Senior,Full-time,Applied Scientist,136000,USD,136000,United States,In-person,United States,L,Data Science and Research,27233.07637608202
2023,Senior,Full-time,Data Scientist,277500,USD,277500,United States,In-person,United States,M,Data Science and Research,52417.748265600916
2023,Senior,Full-time,Data Scientist,206000,USD,206000,United States,In-person,United States,M,Data Science and Research,48844.83469082513
2023,Mid-level,Full-time,Machine Learning Engineer,165000,USD,165000,United States,In-person,United States,M,Machine Learning and AI,36029.250199967086
2023,Mid-level,Full-time,Machine Learning Engineer,150000,USD,150000,United States,In-person,United States,M,Machine Learning and AI,30705.722961626412
2023,Senior,Full-time,Applied Scientist,222200,USD,222200,United States,In-person,United States,L,Data Science and Research,48254.98846564313
2023,Senior,Full-time,Applied Scientist,136000,USD,136000,United States,In-person,United States,L,Data Science and Research,24003.513159087892
2023,Senior,Full-time,Data Scientist,236500,USD,236500,United States,In-person,United States,M,Data Science and Research,54982.506019169305
2023,Senior,Full-time,Data Scientist,176000,USD,176000,United States,In-person,United States,M,Data Science and Research,43215.312273552794
